Case,Pipe1_Standard,Pipe1_Chen,Pipe1_EKF_LE,Pipe1_AFEKF,Pipe5_Standard,Pipe5_Chen,Pipe5_EKF_LE,Pipe5_AFEKF,Flow_Standard,Flow_Chen,Flow_EKF_LE,Flow_AFEKF
Case1_Clean,1.15484664491549,1.15481267317667,1.16264285695854,1.15885301630632,0.473363059269431,0.473282941927756,0.503463697230553,0.570078263189238,2.52709533996795,2.52706742172314,2.5333433874711,2.53597249966584
Case2_10dB,11.6104188391829,1.23902760118713,1.26820828907738,1.15279151563426,5.92296904183477,0.483833689468843,0.514276439857262,0.535190757634484,4.6153045192056,2.62050064970356,2.60984915887132,2.60343568073569
Case2_20dB,32.4558624067162,1.26765708089713,1.62504736848953,1.15265468227798,5.32834804095699,0.487092131593801,0.572867097296172,0.538678102959591,12.4836958988205,2.62250143490662,2.71142550316129,2.60384837133528
