Case,Pipe1_Standard,Pipe1_Chen,Pipe1_EKF_LE,Pipe1_AFEKF,Pipe5_Standard,Pipe5_Chen,Pipe5_EKF_LE,Pipe5_AFEKF,Flow_Standard,Flow_Chen,Flow_EKF_LE,Flow_AFEKF
Case1_Clean,1.22034294079317,1.22030834207051,1.22241206265798,1.23246319023612,0.429132531177233,0.429049239563898,0.424431708867801,0.430442025389933,2.08131665025011,2.08128770945678,2.08883990742493,2.10011435706119
Case2_10dB,12.6213738940519,1.07762839141298,1.10473535523706,1.09510010072478,5.93196011633574,0.430859554329144,0.433656751881222,0.477561613374996,5.1025309773362,2.12150014188565,2.12691321068791,2.1354240017333
Case2_20dB,42.4253200064593,1.33395396358791,1.26381023317434,1.09430260716711,9.90048025792427,0.444523852600209,0.480587730088101,0.512799106525246,13.4076433367248,2.14326718895271,2.14500797587585,2.14043860032542
