Case,Pipe1_Standard,Pipe1_Chen,Pipe1_EKF_LE,Pipe1_AFEKF,Pipe5_Standard,Pipe5_Chen,Pipe5_EKF_LE,Pipe5_AFEKF,Flow_Standard,Flow_Chen,Flow_EKF_LE,Flow_AFEKF
Case1_Clean,1.26337177427652,1.26334207403276,1.32981976909856,1.27996436522888,0.425096241718392,0.425011482507389,0.466694227851332,0.505627162763057,2.47491811283565,2.4748945897695,2.479386536979,2.49659733794624
Case2_10dB,9.84937025964915,1.29743326977403,1.42555757218259,1.34447647486734,3.34372704328958,0.460869599554805,0.47726532172069,0.473385382398438,4.41586623313357,2.50642931174736,2.50636271811538,2.51455751662864
Case2_20dB,29.2314795104134,1.83003434380817,1.580528639008,1.34438773600844,7.26820730301622,0.45491956625805,0.522879146953081,0.463622078740673,11.3132504713422,2.53601483037333,2.51710826897037,2.51510941332351
