Case,Pipe1_Standard,Pipe1_Chen,Pipe1_EKF_LE,Pipe1_AFEKF,Pipe5_Standard,Pipe5_Chen,Pipe5_EKF_LE,Pipe5_AFEKF,Flow_Standard,Flow_Chen,Flow_EKF_LE,Flow_AFEKF
Case1_Clean,1.38288640080538,1.3828557849164,1.43671153417508,1.41158627427226,0.434787645474011,0.434691815940638,0.459703726340651,0.484095719956537,2.34947975308932,2.34945254370685,2.318708919969,2.32935768519865
Case2_10dB,13.2750787866921,1.34361490953479,1.3831880086606,1.34761985738414,0.530500806757663,0.434395981071362,0.468945616610423,0.452214371113871,5.00340975146928,2.41387670574043,2.36678283686492,2.37459915999981
Case2_20dB,31.7371765110863,1.50984425095799,1.47375655637072,1.34869712756208,3.02773858228287,0.434162385487706,0.593359878348373,0.45501886424121,11.4732029231185,2.43441001003987,2.3915851355993,2.37887067014952
