Period,P_RMSE_Standard,P_RMSE_Chen,P_RMSE_EKF_LE,P_RMSE_AFEKF,M_RMSE_Standard,M_RMSE_Chen,M_RMSE_EKF_LE,M_RMSE_AFEKF,Pipe1_Standard,Pipe1_Chen,Pipe1_EKF_LE,Pipe1_AFEKF,Pipe5_Standard,Pipe5_Chen,Pipe5_EKF_LE,Pipe5_AFEKF
Full_Period,0.10583815020198,0.064614035634362,0.0594750865521469,0.0587269006731837,2.76715302148714,3.26562642533422,2.78224516851931,2.76662592735211,1.66737977480829,1.24321472416361,1.30541718091441,1.27925284067133,0.909279076929341,3.46907645036226,1.88876203966048,1.64102001032562
Normal_0to12h,0.102648211492952,0.0660203064576445,0.061182332337695,0.0602627037465998,2.77957879936371,3.34751918216629,2.71203049189876,2.75096611312612,1.86941349751435,1.3099475500299,1.40431888559005,1.36007799169309,0.80661568977338,3.76648522215004,1.59688154734788,1.54389392726685
Leak_12to24h,0.107144542002786,0.0745450868228768,0.0642691632547604,0.0633978473654871,3.16712771518151,4.06009826352407,3.28916593811229,3.22363730684029,1.93091257079143,1.32125187162294,1.36859820355849,1.37133919494536,1.10636482844077,4.85151617075214,2.61331766850776,2.25478860709589
