Case,Standard,Chen,EKF_LE,AFEKF
Case1_Clean_Pipe1,1.15423037089398,1.15423037089397,1.14433069381858,1.15126193439946
Case2_20dB_Pipe1,455.07050177403,2.76995720095198,2.04955702808958,1.13386030629736
Case1_Clean_Pipe2,1.14462332262136,1.14462332262135,1.19340148910869,1.19837138341674
Case2_20dB_Pipe2,95.6740554417862,1.56553182871492,1.25464497041049,1.09341542118414
Case1_Clean_Pipe3,1.3934493319358,1.39344933193578,1.39834698872066,1.40587612890328
Case2_20dB_Pipe3,98.5348062765972,2.6325293219227,1.50733979064239,1.35679012675098
Case1_Clean_Pipe4,0.760944912868978,0.760944912868978,0.788206287633987,0.793109843331874
Case2_20dB_Pipe4,88.5874131891862,0.904657525882859,0.783325702121348,0.768901283000992
Case1_Clean_Pipe5,0.459812770131002,0.459812770131003,0.504052953912862,0.505845448515338
Case2_20dB_Pipe5,39.2391024533895,0.460052863326085,0.570452025238475,0.454078559766124
Case1_Clean_Pipe7,0.537579099606778,0.537579099606766,0.547886682471597,0.553524100644394
Case2_20dB_Pipe7,41.2420959846789,0.555920607726205,0.596047153853602,0.556718924795702
Case1_Clean_Pipe8,0.356923893349984,0.356923893349985,0.3937208610999,0.400132121790423
Case2_20dB_Pipe8,11.9938833792411,0.347328542166083,0.406280425580764,0.412739315775245
Case1_Clean_Pipe10,0.71504458041645,0.715044580416419,0.740367504895514,0.744349183084994
Case2_20dB_Pipe10,37.9363092268021,0.768988879156418,0.765085941558592,0.731733623707664
Case3_Outlier_Leak_Pipe1,423.565806331514,2.13768024665901,2.09909380031271,1.0823733060245
Case3_Outlier_Leak_Pipe5,39.808936401976,2.38930165297737,0.871116321859957,0.851093342829087
