Case,Standard,Chen,EKF_LE,AFEKF
Case1_Clean_Pipe1,1.2892212075946,1.28922120759461,1.29742010247099,1.30406442920934
Case2_20dB_Pipe1,460.119011086837,2.43494312070827,2.30542705038114,1.27959356911033
Case1_Clean_Pipe2,1.19774384094317,1.19774384094317,1.19501126009039,1.20278962986902
Case2_20dB_Pipe2,101.993825338746,1.89468425817106,1.34552048103841,1.18451323442117
Case1_Clean_Pipe3,1.39839378257629,1.39839378257629,1.40123147109716,1.40797363363234
Case2_20dB_Pipe3,78.9715033220778,1.79860029916727,1.51921881758936,1.42930804053736
Case1_Clean_Pipe4,0.584536953432582,0.584536953432582,0.598115607164504,0.603473072476348
Case2_20dB_Pipe4,153.597768915497,0.795933137796596,0.64676506341024,0.674037078713371
Case1_Clean_Pipe5,0.45146709341143,0.45146709341143,0.472757543377095,0.481567297847407
Case2_20dB_Pipe5,23.3981859755997,0.495801481963361,0.48573419820233,0.49937978936188
Case1_Clean_Pipe7,0.456261924953711,0.456261924953716,0.45822248762898,0.464213533049392
Case2_20dB_Pipe7,57.1161165258032,0.471065155921277,0.455275983378087,0.488210265923898
Case1_Clean_Pipe8,0.356757045532917,0.356757045532919,0.356802239120006,0.366242867569336
Case2_20dB_Pipe8,10.9516538305918,0.304608117280966,0.402286313723034,0.373781393463036
Case1_Clean_Pipe10,0.692381771190539,0.692381771190536,0.689791103946178,0.693735240127794
Case2_20dB_Pipe10,41.3221056012805,0.768520360106949,0.772760296303852,0.72382422379377
Case3_Outlier_Leak_Pipe1,486.294888969818,1.72988945729283,1.94287152521282,1.05565039787294
Case3_Outlier_Leak_Pipe5,22.2251420267827,2.3791240596704,0.997390421273978,0.864328460422773
