Case,Standard,Chen,EKF_LE,AFEKF
Case1_Clean_Pipe1,1.13368426709689,1.13368426709689,1.13262876818921,1.13897722206383
Case2_20dB_Pipe1,589.659675084286,3.29656277574879,2.09040087881267,1.09438330806798
Case1_Clean_Pipe2,1.14694922645468,1.14694922645469,1.14817098979604,1.15662662860999
Case2_20dB_Pipe2,72.9934606917565,1.5457006104881,1.2404029533011,1.10780534514619
Case1_Clean_Pipe3,1.37222525688519,1.3722252568852,1.37398482889559,1.38177591488245
Case2_20dB_Pipe3,126.872517727964,2.94366273227113,1.42698437313787,1.36105581709436
Case1_Clean_Pipe4,0.68153336875173,0.681533368751731,0.693734705555401,0.702846974061674
Case2_20dB_Pipe4,148.029891632568,0.722325180282013,0.730966826698561,0.716389450951513
Case1_Clean_Pipe5,0.483492155017652,0.48349215501765,0.484917921395417,0.492064907383393
Case2_20dB_Pipe5,27.8169654594792,0.506160435762788,0.514853542734721,0.506992420338863
Case1_Clean_Pipe7,0.534987603227543,0.534987603227543,0.536172199721077,0.541925463519954
Case2_20dB_Pipe7,78.2861108907664,0.791779789401344,0.579603832576679,0.546609874877952
Case1_Clean_Pipe8,0.38488950575348,0.38488950575348,0.384957904998502,0.396030133010229
Case2_20dB_Pipe8,29.089503249984,0.370294792407488,0.372798189207341,0.383453232920615
Case1_Clean_Pipe10,0.707475191045047,0.70747519104507,0.708402466504832,0.71306712670188
Case2_20dB_Pipe10,32.0978687532308,0.730628289022027,0.722320163448991,0.730301081271097
Case3_Outlier_Leak_Pipe1,554.053869525847,3.04076648584205,2.25653690717235,1.2818481951343
Case3_Outlier_Leak_Pipe5,62.9455038307736,2.27407271973549,0.713978027944548,0.664160165230434
