Case,Standard,Chen,EKF_LE,AFEKF
Case1_Clean_Pipe1,1.09991121748373,1.09991121748374,1.10338005007981,1.10867448032939
Case2_20dB_Pipe1,416.138631726169,2.64812350476236,1.93113180158082,1.12864756959669
Case1_Clean_Pipe2,1.00155518290316,1.00155518290318,1.00091610268202,1.00908495802671
Case2_20dB_Pipe2,147.868427155125,2.06488914519974,1.1653782978835,1.03795764305172
Case1_Clean_Pipe3,0.994878458669336,0.994878458669346,0.99690804920863,1.00207846310676
Case2_20dB_Pipe3,140.440114443303,2.19267929585026,1.07666540479739,1.02690032705606
Case1_Clean_Pipe4,0.581765069670474,0.581765069670475,0.587702610299772,0.592176424129039
Case2_20dB_Pipe4,19.2668901517943,0.572337864250645,0.662298761066395,0.609293794761301
Case1_Clean_Pipe5,0.464455190691526,0.464455190691527,0.485743521851266,0.493028706301365
Case2_20dB_Pipe5,62.3750537716886,0.486925473129502,0.497304285715883,0.480532555885677
Case1_Clean_Pipe7,0.669710691004758,0.669710691004762,0.672979428250818,0.68252748088813
Case2_20dB_Pipe7,84.8847764543694,0.709901111056956,0.72675528558522,0.700901346778115
Case1_Clean_Pipe8,0.340168087268617,0.340168087268617,0.348707799968341,0.354798604167665
Case2_20dB_Pipe8,67.2896330647987,0.354642523102832,0.631307165482281,0.357159643889717
Case1_Clean_Pipe10,0.704983468083512,0.70498346808351,0.704493841482003,0.709345312084803
Case2_20dB_Pipe10,61.0908724359524,0.700501014467548,0.747973370309302,0.740591070386214
Case3_Outlier_Leak_Pipe1,498.698218707154,3.32473425623523,2.50980919729205,1.23885866116368
Case3_Outlier_Leak_Pipe5,65.0221979620217,2.27417564411239,0.896519536734607,0.808223751750947
