Case,Standard,Chen,EKF_LE,AFEKF
Case1_Clean_Pipe1,1.03236926358167,1.03236926358168,1.03534591031753,1.03899197616204
Case2_20dB_Pipe1,543.05524788925,3.02572344617793,2.10999351326517,0.94809130016097
Case1_Clean_Pipe2,0.934809013944329,0.934809013944342,0.934649073734435,0.940085721633473
Case2_20dB_Pipe2,71.6183040471345,1.6074522295871,1.0922719995488,0.920103488508249
Case1_Clean_Pipe3,0.977214912220773,0.977214912220775,0.974970746416116,0.979215536032769
Case2_20dB_Pipe3,145.982809193978,2.9027913429411,1.14874710625783,0.923160482136923
Case1_Clean_Pipe4,0.560237915989407,0.560237915989408,0.591173481798909,0.597554931443426
Case2_20dB_Pipe4,95.7585005824147,0.593886017405649,0.723391537144103,0.56684567649477
Case1_Clean_Pipe5,0.432493461159768,0.432493461159768,0.434598365676253,0.439982842906536
Case2_20dB_Pipe5,63.75832586905,0.410091773430623,0.809197587988791,0.49187589014246
Case1_Clean_Pipe7,0.4940433663747,0.494043366374702,0.50659811148712,0.510766659195146
Case2_20dB_Pipe7,56.7526351175956,0.714563301396009,0.511118747838115,0.466040128207064
Case1_Clean_Pipe8,0.302733252588538,0.302733252588537,0.424435061748816,0.425070106631014
Case2_20dB_Pipe8,10.9350702351709,0.298284431326435,0.353009302047253,0.342962173262285
Case1_Clean_Pipe10,0.60011857675721,0.600118576757218,0.613666523806095,0.616466052157784
Case2_20dB_Pipe10,29.1533277047382,0.638969953594055,0.665440791372112,0.604787861946777
Case3_Outlier_Leak_Pipe1,426.783740282762,2.83817839608732,2.21678584027446,1.20680496112324
Case3_Outlier_Leak_Pipe5,8.49899600441522,2.32172633874615,0.805383159058324,0.809147183529586
