Case,Standard,Chen,EKF_LE,AFEKF
Case1_Clean_Pipe1,1.23013394637282,1.23013394637281,1.22806487537107,1.23409321597698
Case2_20dB_Pipe1,406.335659488125,1.90054708230569,2.14601322700625,1.23037525262124
Case1_Clean_Pipe2,1.08332816699516,1.08332816699516,1.08330772445195,1.09033882758236
Case2_20dB_Pipe2,113.794304700792,1.08313402194926,1.18696534067808,1.09173028413004
Case1_Clean_Pipe3,1.28712055348242,1.28712055348242,1.28599437858585,1.29273361468183
Case2_20dB_Pipe3,91.487525775708,1.77453235844079,1.39045248696022,1.27356461884488
Case1_Clean_Pipe4,0.703156736641056,0.703156736641056,0.715885505695143,0.722541606968913
Case2_20dB_Pipe4,149.66055001032,0.772169373409451,0.652555267025937,0.705201479747924
Case1_Clean_Pipe5,0.48952880674866,0.489528806748662,0.542659637425089,0.547453882593604
Case2_20dB_Pipe5,23.0129105582698,0.41990056586564,0.45001071307501,0.459286704080834
Case1_Clean_Pipe7,0.576080823955497,0.57608082395549,0.587031778953923,0.592778553443476
Case2_20dB_Pipe7,46.9265907357093,0.594763456394277,0.618968123320998,0.626335469825267
Case1_Clean_Pipe8,0.361836355289331,0.361836355289331,0.36878108619335,0.376894452116734
Case2_20dB_Pipe8,6.46118968041537,0.343537610660324,0.577580784929373,0.390173973200067
Case1_Clean_Pipe10,0.759870749115273,0.75987074911528,0.780335833510645,0.784590992518097
Case2_20dB_Pipe10,33.869316890191,0.764385148766631,0.762647213375789,0.76561808703074
Case3_Outlier_Leak_Pipe1,479.24046822372,2.08145840116341,2.53998920471062,1.37806272678817
Case3_Outlier_Leak_Pipe5,47.2665286483253,2.3139000505419,0.763975333185411,0.702039798958023
