Case,Standard,Chen,EKF_LE,AFEKF
Case1_Clean_Pipe1,1.16326341697982,1.16326341697984,1.16401096172236,1.17091420976942
Case2_20dB_Pipe1,407.645348721562,1.90298775617989,2.16864323274448,1.17805099509479
Case1_Clean_Pipe2,1.25696114814086,1.25696114814086,1.25788072360913,1.265594447367
Case2_20dB_Pipe2,66.4673913729669,1.26285289575502,1.28728910573297,1.20156111027343
Case1_Clean_Pipe3,1.38563780350671,1.38563780350672,1.38334957124916,1.39064318755857
Case2_20dB_Pipe3,96.0151044680821,1.43897018328734,1.4622569680966,1.33343464663371
Case1_Clean_Pipe4,0.607591398235142,0.607591398235141,0.628602956038443,0.640861960420224
Case2_20dB_Pipe4,80.2671409591686,0.676691294771976,0.625197583826202,0.632618710068319
Case1_Clean_Pipe5,0.422943283267241,0.422943283267241,0.42212687299596,0.463608406700399
Case2_20dB_Pipe5,61.0681218497627,0.466381830621254,0.473249190646569,0.508730301555452
Case1_Clean_Pipe7,0.590627465127177,0.59062746512718,0.584347679738018,0.593501313600325
Case2_20dB_Pipe7,37.4802872712781,0.650318345978495,0.641755088533841,0.597436564082967
Case1_Clean_Pipe8,0.330865243604749,0.33086524360475,0.388788689131993,0.393546790086317
Case2_20dB_Pipe8,14.6239473409906,0.312466845316735,0.540905765497438,0.404973212487872
Case1_Clean_Pipe10,0.795352442620883,0.795352442620884,0.794849226452985,0.800976073389453
Case2_20dB_Pipe10,31.111422994747,0.775221565351034,0.796328367775742,0.766188696693516
Case3_Outlier_Leak_Pipe1,550.695103418914,2.80912104847142,2.19789912965219,1.24038069373893
Case3_Outlier_Leak_Pipe5,7.96800990426929,2.30017573321505,0.820072978084752,0.934392706385092
