Case,Standard,Chen,EKF_LE,AFEKF
Case1_Clean_Pipe1,1.22851199569606,1.22851199569606,1.23371443179785,1.24178963287826
Case2_20dB_Pipe1,318.146919935662,1.97415816339757,2.05467234775155,1.09470818762286
Case1_Clean_Pipe2,1.28837367863758,1.28837367863758,1.33790733323994,1.34541058638891
Case2_20dB_Pipe2,102.275685997395,1.26241190821505,1.32204874325445,1.15345993674607
Case1_Clean_Pipe3,1.55582265808049,1.55582265808048,1.55335282023304,1.56274354047655
Case2_20dB_Pipe3,142.958755717599,2.50238001398484,1.67641382212117,1.45527368458354
Case1_Clean_Pipe4,0.67285549852018,0.672855498520179,0.69960541597173,0.707250852354689
Case2_20dB_Pipe4,40.0493977097682,0.786937698970272,0.753302963676844,0.754318713036667
Case1_Clean_Pipe5,0.45743888026894,0.457438880268941,0.469868320709685,0.476465794575745
Case2_20dB_Pipe5,17.714793257679,0.492097142352128,0.511970483821814,0.55779744047393
Case1_Clean_Pipe7,0.576821370989939,0.576821370989935,0.599086906737202,0.605551751253321
Case2_20dB_Pipe7,137.265968014177,0.718529956655832,0.619162568775239,0.603141090953933
Case1_Clean_Pipe8,0.306968606023955,0.306968606023956,0.306912626209328,0.313399937469014
Case2_20dB_Pipe8,28.3906862258237,0.307102481702874,0.398506832199417,0.326815467201608
Case1_Clean_Pipe10,0.75984901352242,0.75984901352243,0.759539954754079,0.764435360187546
Case2_20dB_Pipe10,106.758313889719,0.743292099029844,0.783380488932519,0.754933620851406
Case3_Outlier_Leak_Pipe1,272.137582981657,1.90186447751412,2.25804935446881,1.26262834642541
Case3_Outlier_Leak_Pipe5,26.8769800315662,2.41938116086172,0.656884863426861,0.624096334810759
