Case,Standard,Chen,EKF_LE,AFEKF
Case1_Clean_Pipe1,1.21697961568082,1.21697961568083,1.21639040760221,1.22153846206339
Case2_20dB_Pipe1,434.188407151414,1.96404832126049,2.23372380569086,1.28352630691106
Case1_Clean_Pipe2,1.29710062260078,1.29710062260079,1.29636614551843,1.30255598837733
Case2_20dB_Pipe2,85.8086566743869,1.38714364086969,1.41355269490618,1.26037706434789
Case1_Clean_Pipe3,1.50726252622697,1.50726252622697,1.50634325803544,1.51216359428114
Case2_20dB_Pipe3,123.6404694495,1.61489055355012,1.63960015312917,1.45533347248805
Case1_Clean_Pipe4,0.612133932799647,0.612133932799645,0.632059613765624,0.636019421509252
Case2_20dB_Pipe4,14.6102016193101,0.659073206676667,0.739955972574418,0.679891153745348
Case1_Clean_Pipe5,0.405002413163595,0.405002413163595,0.410258130299741,0.416994126534345
Case2_20dB_Pipe5,50.056514822674,0.448676374515979,0.591271146090705,0.608157962789347
Case1_Clean_Pipe7,0.586175639490637,0.586175639490634,0.589974266629229,0.595603906263621
Case2_20dB_Pipe7,44.024836002239,0.866888651636973,0.657852191719346,0.574695115997423
Case1_Clean_Pipe8,0.301030118298851,0.301030118298851,0.304128711392296,0.31171203282975
Case2_20dB_Pipe8,19.5273780918213,0.27428517574671,0.461324807723296,0.305260416308345
Case1_Clean_Pipe10,0.750028108627828,0.750028108627841,0.755071692791398,0.759946071210264
Case2_20dB_Pipe10,83.0609773916091,0.798624035503777,0.826204654037854,0.766091551101752
Case3_Outlier_Leak_Pipe1,546.2595571176,3.56058593676083,2.05536070454052,1.12466252809308
Case3_Outlier_Leak_Pipe5,30.4395550895069,2.33556385798592,1.03668100419267,1.0246180080039
