Case,Standard,Chen,EKF_LE,AFEKF
Case1_Clean_Pipe1,1.19126326679394,1.19126326679392,1.19161780481943,1.19909016152347
Case2_20dB_Pipe1,290.057774239206,2.09603116937521,1.87479651295559,1.25386810384117
Case1_Clean_Pipe2,1.25565520875781,1.2556552087578,1.2552526126457,1.26252751375772
Case2_20dB_Pipe2,77.4688720874615,1.47943640866465,1.49519312413442,1.35210025752726
Case1_Clean_Pipe3,1.52553199279261,1.52553199279259,1.52264190142827,1.53213423388382
Case2_20dB_Pipe3,121.593993448171,2.77192362529626,1.80419428246977,1.63235412093049
Case1_Clean_Pipe4,0.682640771743584,0.682640771743585,0.690680985980512,0.697094150910848
Case2_20dB_Pipe4,28.6680663407424,0.689580322205791,0.69540982793549,0.695712126786411
Case1_Clean_Pipe5,0.436641840638353,0.436641840638353,0.457365320167162,0.46466206305125
Case2_20dB_Pipe5,43.8398367999134,0.449447597984763,0.514963779287196,0.56569077088446
Case1_Clean_Pipe7,0.532519314963355,0.532519314963347,0.52818486070049,0.535827839974266
Case2_20dB_Pipe7,88.3523682294855,0.748696708640245,0.623199940486566,0.553627563681196
Case1_Clean_Pipe8,0.410307280535334,0.410307280535337,0.410393312404143,0.417418563253505
Case2_20dB_Pipe8,23.2400648393321,0.426758019700913,0.83569107544328,0.478523058930363
Case1_Clean_Pipe10,0.688926967224583,0.688926967224584,0.690187281013865,0.693315320363795
Case2_20dB_Pipe10,94.3882837908001,0.759364549516048,0.75113032646621,0.716101525903178
Case3_Outlier_Leak_Pipe1,340.101976777158,2.01879675830608,2.24161626862432,1.09509519485708
Case3_Outlier_Leak_Pipe5,22.0644268975204,2.3398564967355,0.932001774008162,0.740282565430761
