Case,Standard,Chen,EKF_LE,AFEKF
Case1_Clean_Pipe1,1.14690941482512,1.14690941482512,1.14687432854649,1.15333913951948
Case2_20dB_Pipe1,563.069540241661,3.0301403841259,2.14185642649539,1.20496159275231
Case1_Clean_Pipe2,1.22566366860688,1.22566366860688,1.22680477802229,1.23651528404043
Case2_20dB_Pipe2,82.642064981226,1.74196447084775,1.31248624994978,1.32536655924335
Case1_Clean_Pipe3,1.43127307382937,1.43127307382936,1.43246285776145,1.43993824699584
Case2_20dB_Pipe3,161.015821834818,3.02721731605357,1.56902409779237,1.52780100937767
Case1_Clean_Pipe4,0.672280078178757,0.672280078178756,0.671686403779155,0.677579922147944
Case2_20dB_Pipe4,101.496627871606,0.674423433118744,0.666985784809828,0.677471938844389
Case1_Clean_Pipe5,0.43514719350323,0.435147193503229,0.437575252995237,0.444733644762083
Case2_20dB_Pipe5,70.5227276065209,0.44687303519413,0.546123607459237,0.528399407160948
Case1_Clean_Pipe7,0.490261194058943,0.490261194058957,0.491270157134822,0.49739982495567
Case2_20dB_Pipe7,96.2845464181735,0.717590139674502,0.552274360169702,0.52416285859295
Case1_Clean_Pipe8,0.313054741767143,0.313054741767145,0.312697738304282,0.3195511687741
Case2_20dB_Pipe8,16.4205464274882,0.295428584433189,0.324125413886546,0.328832436487609
Case1_Clean_Pipe10,0.717200848953756,0.717200848953757,0.730517044835441,0.732974336922275
Case2_20dB_Pipe10,28.0435366877906,0.788966100223062,0.729117019681791,0.76191389711914
Case3_Outlier_Leak_Pipe1,317.559231253259,2.4592976657249,2.5485084786576,1.56547020363956
Case3_Outlier_Leak_Pipe5,24.4619685662217,2.32702626345753,0.873317927308815,0.732514647292104
