Case,Standard,Chen,EKF_LE,AFEKF
Case1_Clean_Pipe1,1.2601716676114,1.26017166761138,1.2631210167931,1.27125555726087
Case2_20dB_Pipe1,556.145057657987,2.67348008504453,2.14554156286165,1.27081367405363
Case1_Clean_Pipe2,1.4684367763672,1.46843677636719,1.46661892744392,1.47645330854509
Case2_20dB_Pipe2,79.0853726665017,1.57484420010334,1.64026654304595,1.52173500249192
Case1_Clean_Pipe3,1.70489711897644,1.70489711897643,1.70286910515465,1.71247420577667
Case2_20dB_Pipe3,114.631384295458,2.55740860961713,2.02455898530963,1.86326367958175
Case1_Clean_Pipe4,0.792910974340664,0.792910974340663,0.794389872087141,0.800538584260435
Case2_20dB_Pipe4,53.1996762766973,0.742904185182825,0.887278099319862,0.858684481938839
Case1_Clean_Pipe5,0.539629028955102,0.539629028955101,0.54679960944527,0.551092642559347
Case2_20dB_Pipe5,87.3370155945948,0.579480502022872,0.631980418876631,0.583476456417638
Case1_Clean_Pipe7,0.588565882762543,0.588565882762535,0.587854220431701,0.595058773781142
Case2_20dB_Pipe7,126.357283002809,0.797376831216649,0.576488667035188,0.559790166978642
Case1_Clean_Pipe8,0.406147827138549,0.406147827138547,0.43147373553082,0.437555377211542
Case2_20dB_Pipe8,30.1933700345804,0.38606931397554,0.829651569165894,0.635411894714393
Case1_Clean_Pipe10,0.870985112170324,0.870985112170313,0.871957228076277,0.876376246164879
Case2_20dB_Pipe10,77.9857824854715,0.972505101531278,0.921017132580729,0.918643901693671
Case3_Outlier_Leak_Pipe1,402.039503931639,1.91630087122369,2.00136558072058,1.00620412360154
Case3_Outlier_Leak_Pipe5,35.1000556743054,2.28308125491684,0.810059569161675,0.777702013141848
