Case,Standard,Chen,EKF_LE,AFEKF
Case1_Clean_Pipe1,1.51563667219849,1.51563667219848,1.51590952861462,1.52381884644669
Case2_20dB_Pipe1,292.642011349485,1.97889199217053,2.38292186387464,1.28791109368741
Case1_Clean_Pipe2,1.41452643075376,1.41452643075374,1.41361302534473,1.42159874151952
Case2_20dB_Pipe2,69.5888106808361,1.34880106481168,1.30808566641175,1.23879051885157
Case1_Clean_Pipe3,1.62624938129065,1.62624938129064,1.62563751851703,1.63249567187168
Case2_20dB_Pipe3,68.8784802948303,1.71383443595135,1.53551941184684,1.46752085531113
Case1_Clean_Pipe4,0.693339332314912,0.693339332314912,0.692339756326362,0.699235468157727
Case2_20dB_Pipe4,106.615481200684,0.812031984787354,0.742359643589379,0.719489025126092
Case1_Clean_Pipe5,0.482457127048503,0.482457127048504,0.482371872792704,0.489131375013753
Case2_20dB_Pipe5,53.0782376250289,0.497886020769491,0.571301493358405,0.556900134981375
Case1_Clean_Pipe7,0.644464976395144,0.644464976395143,0.650828843632674,0.659146591617514
Case2_20dB_Pipe7,38.410171580241,0.746006371774493,0.730894599354247,0.667056722106712
Case1_Clean_Pipe8,0.365434252551428,0.365434252551429,0.448628474690905,0.452284323901826
Case2_20dB_Pipe8,50.736539641805,0.373670693304807,0.62819606375998,0.424734685834168
Case1_Clean_Pipe10,0.812813710771371,0.812813710771367,0.810341750447494,0.81563667062096
Case2_20dB_Pipe10,37.6570707480268,0.802504338388574,0.837550683436971,0.848348500531191
Case3_Outlier_Leak_Pipe1,712.290514867425,3.06194194338085,2.18369677925066,0.970953027603131
Case3_Outlier_Leak_Pipe5,30.7131939597041,2.27677256151755,0.757057030419838,0.741331337868537
