Case,Standard,Chen,EKF_LE,AFEKF
Case1_Clean_Pipe1,1.66211399699368,1.66211399699368,1.6615440721759,1.66813372280602
Case2_20dB_Pipe1,543.507559181485,20.2273317548132,5.87765553894106,1.46378153527641
Case1_Clean_Pipe2,1.58815367715378,1.58815367715379,1.59218717861142,1.59683336094746
Case2_20dB_Pipe2,49.5783430021206,8.77728334443099,1.71081799758467,1.36167842140941
Case1_Clean_Pipe3,1.7805935867441,1.7805935867441,1.78064524253547,1.78671492344234
Case2_20dB_Pipe3,96.6886248458739,21.5161554995983,2.34573092543754,1.5867505314699
Case1_Clean_Pipe4,0.719481628373386,0.719481628373385,0.720979907827447,0.724972240671822
Case2_20dB_Pipe4,142.74985002374,2.20173724594582,0.67061338991069,0.673218695671774
Case1_Clean_Pipe5,0.681125599246036,0.681125599246036,0.683873429303804,0.689991987969182
Case2_20dB_Pipe5,27.7256149552056,0.743639544164257,0.645853811663276,0.659037268975315
Case1_Clean_Pipe7,0.764328144400859,0.764328144400859,0.765400264947477,0.770836560552788
Case2_20dB_Pipe7,39.5237034771486,5.81601609086829,0.790425997085291,0.756089161172904
Case1_Clean_Pipe8,0.615104082581014,0.615104082581014,0.630448131108131,0.637884995063439
Case2_20dB_Pipe8,16.0955802708544,0.764426929581111,0.654887974175215,0.657921710139414
Case1_Clean_Pipe10,1.02913312441251,1.02913312441251,1.02937583512602,1.03512917988033
Case2_20dB_Pipe10,98.5789321665171,1.48507017420719,1.02021173035055,1.00272521906168
Case3_Outlier_Leak_Pipe1,550.105498695822,16.0311145112047,5.89292870123067,1.52689225330151
Case3_Outlier_Leak_Pipe5,50.1773732267441,1.63730686332349,0.663397571295782,0.668557601224755
