Case,Standard,Chen,EKF_LE,AFEKF
Case1_Clean_Pipe1,1.17150107919822,1.17150107919821,1.17336720893704,1.17618763915537
Case2_20dB_Pipe1,548.42333543998,22.3888449840463,5.51437598186008,1.28115359837312
Case1_Clean_Pipe2,1.4424305060642,1.4424305060642,1.4408559232723,1.44547194249477
Case2_20dB_Pipe2,80.3117673641185,5.45754661961288,1.74504782360799,1.50919169299819
Case1_Clean_Pipe3,1.55139382214229,1.55139382214229,1.55197461953304,1.55583011700303
Case2_20dB_Pipe3,89.216650242301,4.121930531504,1.83315233249071,1.67237001405884
Case1_Clean_Pipe4,0.841985482558212,0.841985482558213,0.843851781916121,0.848178993911802
Case2_20dB_Pipe4,19.9706710266121,2.30391679852941,0.864822436062141,0.860055651809469
Case1_Clean_Pipe5,0.745918483706101,0.745918483706101,0.736450233252213,0.74579119291132
Case2_20dB_Pipe5,5.04802403115083,0.975715283443938,0.739770860105913,0.750030067433411
Case1_Clean_Pipe7,0.796262425416917,0.796262425416922,0.795384367565279,0.797990509092661
Case2_20dB_Pipe7,31.9313101374183,2.97087522649326,0.839572559994218,0.778836939978354
Case1_Clean_Pipe8,0.646312390206125,0.646312390206124,0.647011055603884,0.655016023761223
Case2_20dB_Pipe8,6.24813271471976,0.86414973390954,0.68151774108763,0.682925501503531
Case1_Clean_Pipe10,0.959614877643414,0.959614877643415,0.959404704380983,0.966918418045418
Case2_20dB_Pipe10,12.3494467898321,5.17701158667362,1.04127063315237,1.03964497541408
Case3_Outlier_Leak_Pipe1,550.684636280278,23.6629843329368,5.96639953592531,1.42964474160015
Case3_Outlier_Leak_Pipe5,25.8572354239364,1.9721945616261,0.867485578636016,0.842032150424144
