Case,Standard,Chen,EKF_LE,AFEKF
Case1_Clean_Pipe1,1.54310902818492,1.54310902818492,1.54396019510511,1.55007324823672
Case2_20dB_Pipe1,473.010428984466,15.467794810294,5.99190987858948,1.61535558555435
Case1_Clean_Pipe2,1.63163231271931,1.6316323127193,1.63790457943939,1.64247542779427
Case2_20dB_Pipe2,91.391018488201,8.17224803871761,1.88174885199891,1.65343488379713
Case1_Clean_Pipe3,1.7243523415179,1.7243523415179,1.72406198334098,1.72918386171599
Case2_20dB_Pipe3,96.3716978210157,14.8232712054674,2.14328388850453,1.73508952863236
Case1_Clean_Pipe4,0.889465360307798,0.889465360307799,0.892974146435856,0.896752641647187
Case2_20dB_Pipe4,114.159096900407,2.38538265913339,1.00314265324769,0.916273323355351
Case1_Clean_Pipe5,0.690531103099793,0.690531103099793,0.692915758302902,0.699339203659334
Case2_20dB_Pipe5,100.388817388657,0.864862521204941,0.818556594929829,0.718097374897733
Case1_Clean_Pipe7,0.707400617572286,0.707400617572284,0.706771378514104,0.711667622110929
Case2_20dB_Pipe7,82.3503755117156,2.93826804295891,0.747494632511222,0.718963811667889
Case1_Clean_Pipe8,0.605029432716249,0.605029432716249,0.606866664516125,0.61580345267501
Case2_20dB_Pipe8,79.426026833261,1.15452335073834,0.663261645115834,0.598034680296385
Case1_Clean_Pipe10,0.857457183253033,0.857457183253034,0.858039671025607,0.862223303954832
Case2_20dB_Pipe10,84.1294542591023,3.15779359704564,0.853469565847728,0.807901098971425
Case3_Outlier_Leak_Pipe1,556.272965137197,15.5139201843876,5.69763061208829,1.54982134464338
Case3_Outlier_Leak_Pipe5,47.6580746566096,1.89282072293942,0.729010361680509,0.751622545214023
