Case,Standard,Chen,EKF_LE,AFEKF
Case1_Clean_Pipe1,1.62393373028535,1.62393373028535,1.64859949952886,1.65180521314872
Case2_20dB_Pipe1,644.974939414495,23.3589913974398,6.09230489430961,1.74563911213573
Case1_Clean_Pipe2,1.62585565712772,1.62585565712772,1.62699311170999,1.63285065586051
Case2_20dB_Pipe2,84.9950982934942,6.88215288708762,2.3462386408269,1.64696487349859
Case1_Clean_Pipe3,1.79790665069556,1.79790665069555,1.80263114183282,1.80796116696967
Case2_20dB_Pipe3,52.9890286109507,10.875077142181,2.15343750175892,1.88913432074769
Case1_Clean_Pipe4,0.830637709924986,0.830637709924986,0.827629515541839,0.831863582061488
Case2_20dB_Pipe4,122.995863058826,2.63841808380708,0.847929285769633,0.847224491693158
Case1_Clean_Pipe5,0.671670876507701,0.671670876507701,0.670509283057412,0.678795158876972
Case2_20dB_Pipe5,97.1063128120379,0.783519874332006,0.704979616733639,0.690486546084543
Case1_Clean_Pipe7,0.746085627885248,0.746085627885248,0.74268357704387,0.747910970423853
Case2_20dB_Pipe7,79.5453575846993,1.96340346693267,0.799240305857007,0.74240624978162
Case1_Clean_Pipe8,0.691075543310223,0.691075543310222,0.691163997838136,0.701190629137164
Case2_20dB_Pipe8,57.4204152926757,1.08684581480264,0.64369091541013,0.671289652557009
Case1_Clean_Pipe10,0.963585586901331,0.963585586901335,0.964168085728395,0.969076054069443
Case2_20dB_Pipe10,92.0559288386117,1.95753253179693,1.00480338444833,0.966463292878368
Case3_Outlier_Leak_Pipe1,545.824987315215,24.1276968761423,5.49071628857137,1.50033413917684
Case3_Outlier_Leak_Pipe5,8.4388303235783,1.5365134608202,0.749299023970977,0.749103185101297
