Case,Standard,Chen,EKF_LE,AFEKF
Case1_Clean_Pipe1,1.62242544628048,1.62242544628048,1.62165483017143,1.62577157045092
Case2_20dB_Pipe1,516.190795217962,16.6294939746671,5.66029727759983,1.56275886689912
Case1_Clean_Pipe2,1.76725181141499,1.76725181141499,1.76792659986786,1.77277513438448
Case2_20dB_Pipe2,40.9492221517146,3.66015722443984,1.95671380107478,1.79254242544471
Case1_Clean_Pipe3,1.9603286277797,1.9603286277797,1.96046345619809,1.96448565696879
Case2_20dB_Pipe3,46.7385349181664,5.49252157889485,2.05815543624773,1.95922017901484
Case1_Clean_Pipe4,0.840452734450557,0.840452734450558,0.844541692987771,0.84813815961573
Case2_20dB_Pipe4,55.2874621755747,3.55931069327331,0.877393110235575,0.848736806241927
Case1_Clean_Pipe5,0.722048887335543,0.722048887335543,0.742490394620937,0.749253721899785
Case2_20dB_Pipe5,17.898572413161,0.868493604642941,0.75029136189375,0.755904328957047
Case1_Clean_Pipe7,0.673381628182705,0.673381628182707,0.680088766952347,0.683237221453105
Case2_20dB_Pipe7,60.9452808941276,2.45531894979441,0.721217028255064,0.674732829367056
Case1_Clean_Pipe8,0.638467314513693,0.638467314513694,0.637861732386743,0.645371470066874
Case2_20dB_Pipe8,38.6658812721,1.11128091704484,0.633192802589752,0.63548793534421
Case1_Clean_Pipe10,1.01954707634757,1.01954707634756,1.02255448656735,1.02730479492845
Case2_20dB_Pipe10,44.0983707544504,3.21532704618229,1.07077465069569,1.03396683102043
Case3_Outlier_Leak_Pipe1,555.675242660194,29.2141042299839,5.92946177401911,1.51474113008962
Case3_Outlier_Leak_Pipe5,35.5718464538308,2.40818413251041,0.769965806625945,0.76189206042201
