Case,Standard,Chen,EKF_LE,AFEKF
Case1_Clean_Pipe1,1.59413057161099,1.59413057161099,1.59284869177507,1.59494673203639
Case2_20dB_Pipe1,513.627194906777,11.7984392860164,4.79028769351204,1.55668194923149
Case1_Clean_Pipe2,1.52028805338686,1.52028805338686,1.52238731367056,1.52474949678534
Case2_20dB_Pipe2,60.6183751709821,5.72459405919944,1.7920513824895,1.49480955482356
Case1_Clean_Pipe3,1.65481625868686,1.65481625868685,1.65311056886619,1.65730080910897
Case2_20dB_Pipe3,65.9464383560804,7.16051937770399,1.71427622756158,1.59806575980748
Case1_Clean_Pipe4,0.819643259576973,0.819643259576973,0.820777004901274,0.824897910287339
Case2_20dB_Pipe4,7.3487820019161,1.29468276394482,0.831593047734213,0.823716620520763
Case1_Clean_Pipe5,0.726381072283185,0.726381072283184,0.726322747385483,0.73359107586937
Case2_20dB_Pipe5,1.66261571610635,0.624330426364691,0.671047737551844,0.681856241999288
Case1_Clean_Pipe7,0.713318480009038,0.713318480009032,0.711994802524989,0.715923234138522
Case2_20dB_Pipe7,86.9690833146998,3.06447937192518,0.735014537287735,0.691508922060191
Case1_Clean_Pipe8,0.67194726560915,0.67194726560915,0.673190741469495,0.681504315452525
Case2_20dB_Pipe8,53.5983172391098,0.786304948269662,0.707296035409423,0.682881036927349
Case1_Clean_Pipe10,0.968075696006404,0.968075696006407,0.97837463360924,0.983544397126307
Case2_20dB_Pipe10,74.6930955439439,1.16201924562165,0.988553400126933,0.977106934837276
Case3_Outlier_Leak_Pipe1,469.040255331901,21.0363282231891,5.66228793215567,1.59865300166785
Case3_Outlier_Leak_Pipe5,97.0263138665725,1.85711520632701,0.736609369942235,0.76177591709601
