Case,Standard,Chen,EKF_LE,AFEKF
Case1_Clean_Pipe1,1.48088580346325,1.48088580346325,1.48085863133548,1.48408403336126
Case2_20dB_Pipe1,637.279705675271,31.6624989599549,6.19573064739475,1.4548791822944
Case1_Clean_Pipe2,1.54896920268458,1.54896920268458,1.54898806704213,1.55522427146698
Case2_20dB_Pipe2,36.7536161738314,2.93154867463271,1.79819684114756,1.50983196116962
Case1_Clean_Pipe3,1.71931309614372,1.71931309614372,1.72084187478431,1.72679469819041
Case2_20dB_Pipe3,137.110474451056,17.1001911629396,2.52714634230378,1.64609393403123
Case1_Clean_Pipe4,0.836428789709094,0.836428789709094,0.835954813061011,0.840617904532059
Case2_20dB_Pipe4,11.3063660776406,1.64182940138377,0.955183371747897,0.853711611434215
Case1_Clean_Pipe5,0.67790485979871,0.677904859798709,0.677426883461965,0.685982956427048
Case2_20dB_Pipe5,2.7582853389778,0.639811014758212,0.652933327785409,0.631007035636177
Case1_Clean_Pipe7,0.71771471942231,0.71771471942231,0.71987378008758,0.722726901638659
Case2_20dB_Pipe7,81.1543771047485,2.85986805027584,0.778338828046939,0.740473487542369
Case1_Clean_Pipe8,0.716378217650963,0.716378217650963,0.748585658751884,0.756235596176368
Case2_20dB_Pipe8,64.4437782242996,1.13960493490294,0.8620993014615,0.743684735348689
Case1_Clean_Pipe10,0.951325296805481,0.951325296805479,0.95663375041969,0.963122800480365
Case2_20dB_Pipe10,91.0818873245653,2.48199120393219,1.02469253241136,0.964626958672281
Case3_Outlier_Leak_Pipe1,696.838608954018,23.8737365300302,5.79731763736772,2.12377403531644
Case3_Outlier_Leak_Pipe5,38.6057630600149,0.967552651878581,0.748717229238709,0.785005072708932
