Case,Standard,Chen,EKF_LE,AFEKF
Case1_Clean_Pipe1,1.80549942199802,1.80549942199803,1.80584400805248,1.8093425591733
Case2_20dB_Pipe1,530.133527996704,16.8409731637854,5.09088190354767,1.21477859363711
Case1_Clean_Pipe2,1.85004551778037,1.85004551778037,1.85007447981793,1.85325899801636
Case2_20dB_Pipe2,56.1019238942138,7.16442444644623,1.74322408516147,1.33848734003279
Case1_Clean_Pipe3,1.95225802601133,1.95225802601133,1.9520906882353,1.95686081501719
Case2_20dB_Pipe3,66.4033233626701,8.1702140004786,1.84574033974352,1.46334060778561
Case1_Clean_Pipe4,0.784521635817671,0.784521635817671,0.787646328192017,0.792378560872246
Case2_20dB_Pipe4,46.4327442566135,2.49216939339541,0.787680672913417,0.76430403969451
Case1_Clean_Pipe5,0.682188256379556,0.682188256379556,0.681635903751489,0.68779711505161
Case2_20dB_Pipe5,12.3663893892277,0.967353726260499,0.750917332207234,0.685260075864273
Case1_Clean_Pipe7,0.783339443589069,0.783339443589066,0.789407814810144,0.792796474138844
Case2_20dB_Pipe7,41.6918357540307,4.27569300158664,0.886546742122135,0.816359544987125
Case1_Clean_Pipe8,0.615212168477939,0.615212168477939,0.628065329392268,0.636278768852785
Case2_20dB_Pipe8,59.7453926177713,1.68744195339928,0.646173417149977,0.621488580467744
Case1_Clean_Pipe10,0.876713845786225,0.876713845786225,0.881456463208093,0.887275028549677
Case2_20dB_Pipe10,81.0678110368214,4.50944006755996,0.938928484920876,0.848178782519711
Case3_Outlier_Leak_Pipe1,541.358235284704,25.0116674978508,5.49232883454758,1.45476942211556
Case3_Outlier_Leak_Pipe5,88.7104103618644,1.78311349693655,0.771679448284601,0.776509550433661
