Period,P_RMSE_Standard,P_RMSE_Chen,P_RMSE_EKF_LE,P_RMSE_AFEKF,M_RMSE_Standard,M_RMSE_Chen,M_RMSE_EKF_LE,M_RMSE_AFEKF,Pipe1_Standard,Pipe1_Chen,Pipe1_EKF_LE,Pipe1_AFEKF,Pipe5_Standard,Pipe5_Chen,Pipe5_EKF_LE,Pipe5_AFEKF
Full_Period,0.0552222145427142,0.0612038457928134,0.0551380327872072,0.0544559625859009,2.46320861981935,3.03555395378372,2.46300021441516,2.43980813140823,1.17939750092072,1.17326047085199,1.2008130121455,1.19186875818344,1.70018748178991,3.51276287193661,1.78226818105317,1.55449149128335
Normal_0to12h,0.0564523954703387,0.0627370146440432,0.0548786651631798,0.0537713301585512,2.83446640115631,3.43231589709083,2.70979757612108,2.70751040755364,1.37644707327718,1.35682143805291,1.41372808477794,1.39559456047881,1.69589848568273,3.82312999692882,1.32208749344223,1.06309439962693
Leak_12to24h,0.0568061793974167,0.0678292112828256,0.0570660386582849,0.0561007591619111,2.25887489162921,3.36315748321935,2.37236593414342,2.30359780564338,0.863206802431462,0.846615647564863,0.852649740432847,0.847466020998302,2.33252726218852,4.90710154865921,2.46321658045229,2.13676931244244
