Case,Pipe1_Standard,Pipe1_Chen,Pipe1_EKF_LE,Pipe1_AFEKF,Pipe5_Standard,Pipe5_Chen,Pipe5_EKF_LE,Pipe5_AFEKF,Flow_Standard,Flow_Chen,Flow_EKF_LE,Flow_AFEKF
Case1_Clean,1.34340270879248,1.34339950771505,1.33339123941375,1.34620887030933,0.711768203054635,0.711753481341649,0.669029250641298,0.679869765209656,2.59430132929451,2.59429828909011,2.59225483802208,2.5951694426296
Case2_10dB,14.7893716374046,1.36619995996171,1.51856766304029,1.41102580254705,3.65170857513683,0.670978388161437,0.670469984689552,0.664590934327619,5.16018068533866,2.8218908812625,2.86786156720297,2.82368467757015
Case2_20dB,47.5379483303337,1.56746243142461,4.61926590981814,1.4116177786481,13.3681195518026,0.675878959956517,1.09105261407909,0.664297553116398,12.9167176864954,2.83359730010442,3.15608439195711,2.82374866483522
