Case,Pipe1_Standard,Pipe1_Chen,Pipe1_EKF_LE,Pipe1_AFEKF,Pipe5_Standard,Pipe5_Chen,Pipe5_EKF_LE,Pipe5_AFEKF,Flow_Standard,Flow_Chen,Flow_EKF_LE,Flow_AFEKF
Case1_Clean,1.88679871719288,1.88637668606731,1.93367368007182,1.89513262036418,0.828515275585678,0.827889341285946,0.82830382536805,0.832862980783918,2.53025557307643,2.52423810614401,2.53373362017942,2.53494151149589
Case2_10dB,16.738932111435,2.34894818899873,2.05349415210663,1.79032336996339,2.25489301176131,0.835156399515206,0.987857216646383,0.833504867791615,4.93285992234307,2.44712947721386,2.4481824201881,2.42160132166933
Case2_20dB,48.6936968814903,4.06907475310277,3.71424474669784,1.79122247495664,6.40823066011514,0.834936144053167,1.34421729831823,0.833480205732025,12.4496040387103,2.73839051676373,2.7433470213917,2.42266120259119
