Case,Pipe1_Standard,Pipe1_Chen,Pipe1_EKF_LE,Pipe1_AFEKF,Pipe5_Standard,Pipe5_Chen,Pipe5_EKF_LE,Pipe5_AFEKF,Flow_Standard,Flow_Chen,Flow_EKF_LE,Flow_AFEKF
Case1_Clean,1.80279398249288,1.80325370506517,1.80274492310148,1.81270104021444,0.770338783540076,0.770781650819852,0.770336793194544,0.773598286699293,2.68989918275509,2.68458291667608,2.68993249925247,2.69332137695585
Case2_10dB,16.7749017440751,2.38992545239553,2.07471862755287,1.96750139747699,0.846793086421909,0.806853475327771,0.850152673857096,0.80237154690555,5.21626745385916,2.76630208429545,2.75694487220076,2.74615865727231
Case2_20dB,53.3229599266493,4.9930745805949,3.76561367483763,1.96665805891231,2.23334988620919,0.806402725539265,1.95710263602191,0.80094551841384,13.5924418941214,3.11068667650554,3.13291389412665,2.74584757636707
