Case,Pipe1_Standard,Pipe1_Chen,Pipe1_EKF_LE,Pipe1_AFEKF,Pipe5_Standard,Pipe5_Chen,Pipe5_EKF_LE,Pipe5_AFEKF,Flow_Standard,Flow_Chen,Flow_EKF_LE,Flow_AFEKF
Case1_Clean,1.21910116839549,1.21909924251588,1.21917181935544,1.22312060863714,0.821130715626173,0.822306385937786,0.821087497452189,0.824899961719512,2.17183353587612,2.16625437023575,2.1720042609353,2.17440662981897
Case2_10dB,16.1428765488191,1.80914174013163,2.37115805642014,1.29941917303547,0.871053583545649,0.849166335430726,0.875126939897671,0.835088721342495,4.67710111652999,2.36728264957706,2.48231364756798,2.33488384990211
Case2_20dB,50.578214624942,5.09537349200231,2.59165150065399,1.31587610279173,1.80824561951339,0.845526799337341,1.64113437442536,0.841791376934859,12.8017803073137,2.77866052613993,2.56888067893238,2.34242079973606
