Case,Pipe1_Standard,Pipe1_Chen,Pipe1_EKF_LE,Pipe1_AFEKF,Pipe2_Standard,Pipe2_Chen,Pipe2_EKF_LE,Pipe2_AFEKF,Pipe3_Standard,Pipe3_Chen,Pipe3_EKF_LE,Pipe3_AFEKF,Pipe4_Standard,Pipe4_Chen,Pipe4_EKF_LE,Pipe4_AFEKF,Pipe5_Standard,Pipe5_Chen,Pipe5_EKF_LE,Pipe5_AFEKF,Pipe7_Standard,Pipe7_Chen,Pipe7_EKF_LE,Pipe7_AFEKF,Pipe8_Standard,Pipe8_Chen,Pipe8_EKF_LE,Pipe8_AFEKF,Pipe10_Standard,Pipe10_Chen,Pipe10_EKF_LE,Pipe10_AFEKF,Flow_Standard,Flow_Chen,Flow_EKF_LE,Flow_AFEKF
Case1_Clean,1.20263556903412,1.20263556903411,1.26183045593804,1.27486321199768,1.23945671067485,1.23945671067484,1.23640343979337,1.23843051709208,1.44427323348453,1.44427323348452,1.43152698497169,1.44215124947779,0.675042860298785,0.675042860298786,0.677867366085528,0.685430591455581,0.461857148194821,0.461857148194821,0.465376662826738,0.472507751863947,0.580798069398921,0.580798069398917,0.594733094347807,0.603781066493095,0.428684120026411,0.428684120026413,0.431743135199915,0.440254928624938,0.804827444981958,0.804827444981952,0.814331212991798,0.817875300731903,2.52302867540249,2.52302867540249,2.52612877538297,2.5295108914293
Case2_20dB,578.545999995433,2.59890308220918,1.87004288120844,1.15216157988338,76.6896008396268,2.01404995906011,1.44373709246776,1.22143874252288,86.6363683415076,2.05142146803806,1.71546413574259,1.45582728980959,123.137318242314,0.673496856686192,0.676989324963206,0.652651997203269,22.3504916959996,0.465404631607541,0.631800760616802,0.487835781689855,92.5301344686396,0.888022142128692,0.793805510846545,0.631474564820877,27.7023515333233,0.427300473982463,0.803784130810368,0.534620663929332,67.6427781921106,0.875693993631552,0.846578049612036,0.811209097807469,158.398063752139,2.67649481884562,2.61240649997981,2.53192934932519
