Case,Pipe1_Standard,Pipe1_Chen,Pipe1_EKF_LE,Pipe1_AFEKF,Pipe2_Standard,Pipe2_Chen,Pipe2_EKF_LE,Pipe2_AFEKF,Pipe3_Standard,Pipe3_Chen,Pipe3_EKF_LE,Pipe3_AFEKF,Pipe4_Standard,Pipe4_Chen,Pipe4_EKF_LE,Pipe4_AFEKF,Pipe5_Standard,Pipe5_Chen,Pipe5_EKF_LE,Pipe5_AFEKF,Pipe7_Standard,Pipe7_Chen,Pipe7_EKF_LE,Pipe7_AFEKF,Pipe8_Standard,Pipe8_Chen,Pipe8_EKF_LE,Pipe8_AFEKF,Pipe10_Standard,Pipe10_Chen,Pipe10_EKF_LE,Pipe10_AFEKF,Flow_Standard,Flow_Chen,Flow_EKF_LE,Flow_AFEKF
Case1_Clean,1.61386357919365,1.61386357919365,1.6139387471882,1.62121412070884,1.63391887806296,1.63391887806295,1.63393203168219,1.63828804896623,1.83879631197385,1.83879631197385,1.83878810193286,1.84413234239118,0.851902737484394,0.851902737484394,0.85486289854153,0.85978851939491,0.649824360601084,0.649824360601085,0.652931927794786,0.659402351064934,0.761444701511968,0.761444701511971,0.76188547557393,0.766136605961101,0.645371279060231,0.645371279060232,0.645376015226414,0.652036407017801,0.958888245172033,0.958888245172031,0.95887082271596,0.964998387592905,2.52669666168562,2.52669666168562,2.52700002110466,2.53026570278637
Case2_20dB,533.404004584806,19.0480857663292,6.07549895789841,1.82386578919266,91.9844940096121,8.23532640416556,2.03671109563774,1.80839070188449,72.6879565329531,10.2084711210226,2.25790268889223,2.0413568338951,83.0039058304451,1.62861010215016,0.848679112981824,0.864081851966809,99.434024573466,1.76954118507513,0.616451169862576,0.616839469048337,40.1799481731492,2.70907266086252,0.778923501011692,0.749753627443973,15.8674142852761,1.19076440139951,0.650945786109849,0.675220724465636,101.884268779982,3.89203759615597,1.13049123471889,1.01747391083693,146.527174031179,8.5926454050695,3.15948020729775,2.81211797781514
