Case,Pipe1_Standard,Pipe1_Chen,Pipe1_EKF_LE,Pipe1_AFEKF,Pipe5_Standard,Pipe5_Chen,Pipe5_EKF_LE,Pipe5_AFEKF
Case1_Clean,1.57976810820901,1.44250022816336,1.3237732003514,1.42117879533383,0.809330166811396,0.769463554858205,0.600425939077076,0.759788364683269
Case2_10dB,16.9342778656062,2.54034877923497,1.31430716436462,1.3765550554707,2.32933628782273,0.811756501863158,0.630309448526077,0.795920975725279
Case2_20dB,51.4229537194229,9.21078386545031,1.69825561382449,1.37570409623759,1.22724725709813,0.796745974686394,0.623422056187956,0.794729910869128
Case3_Outlier_Leak,16.7132472375979,2.0908645255409,1.13803574996103,1.1638279918713,1.95991747621704,3.69161800381427,1.52960226231766,1.14815748401384
Case4_Pure_Leak,1.70092477172198,1.44187826769223,1.48619650576664,1.45141676571492,0.789668388599803,3.57223319335826,1.16500982261105,0.913956422257893
