Period,P_RMSE_Standard,P_RMSE_Chen,P_RMSE_EKF_LE,P_RMSE_AFEKF,M_RMSE_Standard,M_RMSE_Chen,M_RMSE_EKF_LE,M_RMSE_AFEKF,Pipe1_Standard,Pipe1_Chen,Pipe1_EKF_LE,Pipe1_AFEKF,Pipe5_Standard,Pipe5_Chen,Pipe5_EKF_LE,Pipe5_AFEKF
Full_Period,0.0598293815212758,0.0659691620330392,0.0615952807401761,0.0602218906577537,3.07855629909601,3.54928838468314,3.24105965829034,3.17075957707805,1.45976504550475,1.43486250641013,1.44236931696422,1.44505334736211,1.76345874124418,3.51727713363251,2.60541681992206,2.11731193895628
Normal_0to12h,0.0577842218660796,0.0643827852176613,0.0564139237392537,0.0558524799812743,3.0906215876762,3.65501241267953,3.06420315210323,3.05107502928028,1.38137140852614,1.34432076118225,1.36469127854229,1.36491664102143,1.73915299117017,3.86425883899529,1.48578148542168,1.25604922607453
Leak_12to24h,0.0645665893264434,0.0754487835097103,0.067667393843314,0.0649424476254808,2.8190248026579,3.75519894852689,3.15928661064936,3.0117122387467,1.32183395766006,1.26692127509292,1.28240423423422,1.27988047226843,2.41291058841411,4.90830020813456,3.61840467113639,2.92094690671523
