Case,Pipe1_Standard,Pipe1_Chen,Pipe1_EKF_LE,Pipe1_AFEKF,Pipe5_Standard,Pipe5_Chen,Pipe5_EKF_LE,Pipe5_AFEKF,Flow_Standard,Flow_Chen,Flow_EKF_LE,Flow_AFEKF
Case1_Clean,1.47172802855232,1.29324112180999,1.20226237878831,1.29692065519379,0.808774388109052,0.76796300383835,0.61278950941318,0.781503599449128,2.56037600458135,2.49181715379582,2.42563032111429,2.49305939227499
Case2_10dB,16.4273794263553,2.16239963396663,1.27513929656754,1.34426245072133,3.18958335061557,0.792101573113052,0.615446383873545,0.791162841586114,4.95917275519765,2.76154793440752,2.59760230847354,2.67042555185794
Case2_20dB,51.9093541688627,9.28132330129589,1.60657700507844,1.34423980058668,8.44954009553205,0.788704649705048,0.609523959123722,0.790968365243075,13.5681017782658,4.12519632826698,2.61128825775355,2.66986530890123
