Case,Pipe1_Standard,Pipe1_Chen,Pipe1_EKF_LE,Pipe1_AFEKF,Pipe5_Standard,Pipe5_Chen,Pipe5_EKF_LE,Pipe5_AFEKF,Flow_Standard,Flow_Chen,Flow_EKF_LE,Flow_AFEKF
Case1_Clean,1.56864023630584,1.35734705358083,1.20224633045038,1.32125874840455,0.817226877488841,0.774545047590963,0.622253008475643,0.755067749500595,2.68257444338712,2.61533459432757,2.5437122719075,2.60428456647304
Case2_10dB,16.4009629945468,2.65101851040072,1.27195254169149,1.31141581467406,1.22847801104298,0.829301802715684,0.665010680427447,0.774226003170677,5.04763203192829,2.99071005595512,2.81275164744305,2.85893107684698
Case2_20dB,51.2724791864083,9.84755910673191,1.60707280900474,1.31154006695698,1.38712031796543,0.797959881458177,0.658246544878751,0.771390343979549,13.0433912564143,4.20551397482905,2.82891977034786,2.8590799721952
