Case,Pipe1_Standard,Pipe1_Chen,Pipe1_EKF_LE,Pipe1_AFEKF,Pipe5_Standard,Pipe5_Chen,Pipe5_EKF_LE,Pipe5_AFEKF
Case1_Clean,1.80279398249288,1.80325370506517,1.80274492310148,1.81270104021444,0.770338783540076,0.770781650819852,0.770336793194544,0.773598286699293
Case2_10dB,16.7749017440751,2.38992545239553,2.07471862755287,1.96750139747699,0.846793086421909,0.806853475327771,0.850152673857096,0.80237154690555
Case2_20dB,53.3229599266493,4.9930745805949,3.76561367483763,1.96665805891231,2.23334988620919,0.806402725539265,1.95710263602191,0.80094551841384
Case3_Outlier_Leak,51.8758966900141,4.12407468057259,3.57810967414679,1.70536282300567,6.52473625769245,3.95267487770724,1.69770080971423,1.56930455302546
Case4_Pure_Leak,1.47988386397513,1.48485720937565,1.49400962222726,1.43563733816501,0.86702392396601,3.76554100258317,1.42728566945913,1.32043052063864
