Case,Standard,Chen,EKF_LE,AFEKF
Case1_Clean_Pipe1,1.64499882516598,1.64477642807918,1.64481563437818,1.63070220269319
Case2_20dB_Pipe1,498.972805290598,81.5126850029699,1.79717385741757,1.77077485826987
Case1_Clean_Pipe2,1.60211694538924,1.60197659914531,1.60142184995822,1.58878017980428
Case2_20dB_Pipe2,91.6140988358943,18.3624382899686,1.75977017456873,1.74307765131011
Case1_Clean_Pipe3,1.73532634000951,1.73534463954596,1.73511561260875,1.72290243154867
Case2_20dB_Pipe3,65.0420831571226,7.90096063799731,1.89144100481978,1.87700645736887
Case1_Clean_Pipe4,0.914722031380531,0.914736795149837,0.914974202071929,0.914058925861966
Case2_20dB_Pipe4,46.1150755631575,11.5956538587139,0.86037281310719,0.858408986513241
Case1_Clean_Pipe5,0.735017189653438,0.734594124212341,0.734652692908434,0.730439393773175
Case2_20dB_Pipe5,31.7748852509484,6.29824982045187,0.726602024540786,0.719388461685127
Case1_Clean_Pipe7,0.659401758469705,0.65957863367452,0.659147027932289,0.65770506097026
Case2_20dB_Pipe7,19.5114788245074,10.6867112964621,0.67437301786755,0.669763811444815
Case1_Clean_Pipe8,0.6598407707442,0.659724362999732,0.659864617082173,0.655891024914631
Case2_20dB_Pipe8,1.25334498001501,5.74542467841021,0.618923647222752,0.611685489795823
Case1_Clean_Pipe10,0.944958822054333,0.94412176813733,0.941547122792503,0.935872076231183
Case2_20dB_Pipe10,16.7431478991243,14.2866418598571,0.967076426727555,0.956036896302996
Case3_Outlier_Leak_Pipe1,515.863159486102,67.814117684018,1.75971629844402,1.63240306200088
Case3_Outlier_Leak_Pipe5,0.810244876364788,5.21486049070287,0.742339665366282,0.72604236619776
