Case,Standard,Chen,EKF_LE,AFEKF
Case1_Clean_Pipe1,1.57610686468614,1.57393784636627,1.57713132261805,1.58218239128107
Case2_20dB_Pipe1,547.318841358305,93.7078451808789,1.53035603457929,1.54342898449972
Case1_Clean_Pipe2,1.52482836457687,1.52463329022341,1.5254748715792,1.52962351897214
Case2_20dB_Pipe2,55.1059719329015,28.8813127628447,1.44145925131278,1.43187091038854
Case1_Clean_Pipe3,1.75209529767007,1.75244894068692,1.7511423498427,1.75637965066772
Case2_20dB_Pipe3,67.8423710891266,9.44905284805447,1.72191332071916,1.70808778093025
Case1_Clean_Pipe4,0.937940752155123,0.937943648153637,0.937867876989394,0.940014285932714
Case2_20dB_Pipe4,12.3245461772666,6.87885971430188,0.931876302754516,0.928352500291931
Case1_Clean_Pipe5,0.88518413510538,0.886024284418008,0.881886130903774,0.886547319458951
Case2_20dB_Pipe5,1.5923851890065,4.16479960812686,0.922696730145383,0.905585198779169
Case1_Clean_Pipe7,0.826386953617736,0.849823184744827,0.8303717866835,0.83346723989859
Case2_20dB_Pipe7,19.7669646668975,6.1158355966925,0.811384925011713,0.800474048266675
Case1_Clean_Pipe8,0.697202795657473,0.687877292759948,0.697240694506195,0.700402004606749
Case2_20dB_Pipe8,23.4951740562767,4.59371466859619,0.713160979243838,0.704201141644663
Case1_Clean_Pipe10,1.09422337550787,1.09010224092342,1.09260823998275,1.09656756307476
Case2_20dB_Pipe10,18.9950283768166,6.57151863947627,1.10070169163507,1.09105831315365
Case3_Outlier_Leak_Pipe1,504.835875449838,42.6361850619936,1.89067889333903,1.67038808105603
Case3_Outlier_Leak_Pipe5,42.0557496682603,3.18621385193347,1.05484350186078,0.973249898871618
