Case,Standard,Chen,EKF_LE,AFEKF
Case1_Clean_Pipe1,1.59390044257751,1.59380932422641,1.59314365725433,1.58374017519123
Case2_20dB_Pipe1,635.735727750683,113.405252367591,1.58242526170576,1.57031574312101
Case1_Clean_Pipe2,1.55117994060477,1.55113402904558,1.55092579874479,1.54391938905684
Case2_20dB_Pipe2,47.8292872610516,30.5926964355221,1.63024040540539,1.61718609072703
Case1_Clean_Pipe3,1.71809473110871,1.71806200047776,1.717407515629,1.70827306802708
Case2_20dB_Pipe3,54.4870402801813,9.89506140728991,1.83727333431613,1.79117069974082
Case1_Clean_Pipe4,0.895311338913313,0.895331834728603,0.89524826735562,0.893998392583569
Case2_20dB_Pipe4,56.2759797562484,12.3094600762139,0.900642799398776,0.897148200406112
Case1_Clean_Pipe5,0.840523109518309,0.841134127775804,0.840368125546486,0.839440032558341
Case2_20dB_Pipe5,26.6920121171545,5.82199258396847,0.819808868098905,0.812590706941733
Case1_Clean_Pipe7,0.733473376949872,0.733429356069791,0.733573011081805,0.731640655669441
Case2_20dB_Pipe7,18.8088904984224,6.31332016106377,0.713777629359402,0.706737670568456
Case1_Clean_Pipe8,0.748941400083971,0.748341517291717,0.75314200147102,0.750560826553453
Case2_20dB_Pipe8,20.3257492153465,4.55704202072998,0.691091209445999,0.683081538475996
Case1_Clean_Pipe10,0.971020663991563,0.970852292509579,0.970381199275406,0.964512464799885
Case2_20dB_Pipe10,19.1747234241013,10.1380034020356,0.9747441177609,0.963359237245587
Case3_Outlier_Leak_Pipe1,531.633906281474,65.3801435912144,1.7213231256191,1.67741308346571
Case3_Outlier_Leak_Pipe5,15.635600306339,4.72904746528908,0.783353096250113,0.741553784790485
