Case,Standard,Chen,EKF_LE,AFEKF
Case1_Clean_Pipe1,1.72101591225683,1.72187388270734,1.72100214728566,1.71531907405454
Case2_20dB_Pipe1,490.675021088169,51.8911533177895,1.68837498532135,1.6781727272026
Case1_Clean_Pipe2,1.71788065988427,1.71764862867166,1.71683979569265,1.71132527872383
Case2_20dB_Pipe2,103.821238138804,13.8969541277298,1.61242231728236,1.58072361112591
Case1_Clean_Pipe3,1.89309783523531,1.8931453250469,1.89324494241382,1.89001512765396
Case2_20dB_Pipe3,73.5125969466695,19.3922700881663,1.79758429459428,1.78159120042243
Case1_Clean_Pipe4,0.855042790674366,0.85506503865426,0.855028590736794,0.853641814751136
Case2_20dB_Pipe4,36.9120496042701,12.3099584706726,0.874798321214737,0.872336238177765
Case1_Clean_Pipe5,0.805507308388748,0.806078437306491,0.804846495652307,0.801257200897966
Case2_20dB_Pipe5,43.7604007998747,7.76785722220859,0.769328699141519,0.761542342777727
Case1_Clean_Pipe7,0.8419564031695,0.843067172295557,0.841306923795777,0.83788581277746
Case2_20dB_Pipe7,19.1151755825867,6.424945994752,0.853621953090595,0.848367994001303
Case1_Clean_Pipe8,0.717115942234188,0.716749280441681,0.717172688161166,0.712801081132217
Case2_20dB_Pipe8,25.1940637222667,3.73464218249448,0.719441721337861,0.710098171723923
Case1_Clean_Pipe10,1.03244478417942,1.02936478132856,1.03163649442849,1.03014637294868
Case2_20dB_Pipe10,17.7395896891727,10.6825567662948,0.994627827223166,0.988473024663525
Case3_Outlier_Leak_Pipe1,552.078704726297,74.4744396578282,1.57211594321486,1.55325221759831
Case3_Outlier_Leak_Pipe5,14.966144613399,4.50716474485876,0.959061024464684,0.937559399001432
