Case,Standard,Chen,EKF_LE,AFEKF
Case1_Clean_Pipe1,1.65701498541146,1.65666325388048,1.65688090212981,1.64152826058052
Case2_20dB_Pipe1,533.601327005001,67.4878794919331,1.273093211548,1.24614732174048
Case1_Clean_Pipe2,1.7492584213933,1.74905680156106,1.74924945710001,1.73300703014812
Case2_20dB_Pipe2,90.0416046684733,9.70308285322378,1.23600718208084,1.22799031010816
Case1_Clean_Pipe3,1.98277589932652,1.98260433009842,1.98278464512522,1.96712561749618
Case2_20dB_Pipe3,84.8717610234234,26.2382255807492,1.51977526848441,1.50943931569618
Case1_Clean_Pipe4,0.932939172193026,0.932971598881434,0.9329479093387,0.928946208809067
Case2_20dB_Pipe4,15.8411866319466,4.81134692505764,0.970611002032846,0.962083561525374
Case1_Clean_Pipe5,0.787931033596936,0.78746551185189,0.787932531068391,0.781415547247455
Case2_20dB_Pipe5,2.38119422889658,2.28751120513971,0.816571768228925,0.810378831058833
Case1_Clean_Pipe7,0.750803665727546,0.749757360561395,0.749643276355666,0.745285823739097
Case2_20dB_Pipe7,19.0246620585072,4.40967097669915,0.746378452030933,0.742961033626677
Case1_Clean_Pipe8,0.768979728514128,0.769326548440156,0.769003831367672,0.760829585414729
Case2_20dB_Pipe8,23.6750549473204,1.87268460823258,0.7571579738726,0.752121606160992
Case1_Clean_Pipe10,1.00791966792819,1.00719888253659,1.00803907512261,0.999595264732541
Case2_20dB_Pipe10,30.5660595605829,5.29881192006772,0.985239952283462,0.977012594383511
Case3_Outlier_Leak_Pipe1,488.070367495613,49.3350273030292,1.52528924870217,1.4003138923009
Case3_Outlier_Leak_Pipe5,31.5045472561481,4.19815237002442,0.980231123773189,0.957098817016596
