Case,Standard,Chen,EKF_LE,AFEKF
Case1_Clean_Pipe1,1.56114488780756,1.56146966380987,1.56031810489372,1.55507519041685
Case2_20dB_Pipe1,456.187185445813,75.882195178683,1.67494841094921,1.68662216904118
Case1_Clean_Pipe2,1.52217851892342,1.52210525031468,1.52231276494932,1.51620965338535
Case2_20dB_Pipe2,81.804290380226,14.1374792476611,1.61766546235159,1.60470164871641
Case1_Clean_Pipe3,1.72814489598625,1.72788731231077,1.72825499291478,1.72359173740682
Case2_20dB_Pipe3,68.8965193249553,29.0903963517372,1.81795355712398,1.80617483307646
Case1_Clean_Pipe4,0.7871127629741,0.787157616135059,0.787090031122125,0.785539528113458
Case2_20dB_Pipe4,11.6833971144469,5.04309472136659,0.785093899291505,0.781434425876683
Case1_Clean_Pipe5,0.852881571698282,0.854830453271006,0.852891832846316,0.849152317371116
Case2_20dB_Pipe5,16.0250019626174,1.58203548806152,0.823994618496142,0.815389507714986
Case1_Clean_Pipe7,0.760162900166131,0.760365801232077,0.757851414423502,0.756962048344627
Case2_20dB_Pipe7,19.6969277383787,4.32834593833759,0.751767563342063,0.748733651719862
Case1_Clean_Pipe8,0.769588538758828,0.771562612395863,0.769662494419397,0.765273414841075
Case2_20dB_Pipe8,29.152384788212,1.72074328316793,0.780920097737846,0.77226516619521
Case1_Clean_Pipe10,0.934500382013252,0.933819369750073,0.913499388798927,0.907849638143767
Case2_20dB_Pipe10,30.9829857208481,3.15483235335113,0.930935575142995,0.924521730330266
Case3_Outlier_Leak_Pipe1,574.43256995734,56.3672954337406,1.26976061216231,1.21132877778625
Case3_Outlier_Leak_Pipe5,13.9438394011866,5.84776646145095,0.871430126042449,0.829110668860934
