Case,Standard,Chen,EKF_LE,AFEKF
Case1_Clean_Pipe1,1.52900304925556,1.52548438911821,1.57042826579597,1.51926657308852
Case2_20dB_Pipe1,589.62316238234,105.87424764322,1.59943658645195,1.55857857494597
Case1_Clean_Pipe2,1.55765119055059,1.55651766272453,1.55936627866079,1.54529804454008
Case2_20dB_Pipe2,50.8762002604258,29.0355081947227,1.60504357300964,1.58636504545464
Case1_Clean_Pipe3,1.77259170331527,1.77128806514717,1.77042314985599,1.76603684206041
Case2_20dB_Pipe3,43.7699075724157,12.7873601129647,1.84442466837796,1.82930687198189
Case1_Clean_Pipe4,0.826229568191421,0.826043076871315,0.826164758548539,0.818008529008324
Case2_20dB_Pipe4,17.7322952965589,9.22664875665604,0.843956432839317,0.833814358863049
Case1_Clean_Pipe5,0.757752388576136,0.758220576943793,0.759153864613438,0.749292841851514
Case2_20dB_Pipe5,3.52439414977738,5.22778821532905,0.763832477882419,0.748397256418573
Case1_Clean_Pipe7,0.715496977522907,0.724914842520653,0.706463602325454,0.708656686330989
Case2_20dB_Pipe7,34.5285551326422,7.26050777713995,0.709679201479507,0.695793004274355
Case1_Clean_Pipe8,0.655924558370042,0.655312936219664,0.655932906684644,0.647313766930096
Case2_20dB_Pipe8,6.47062200417514,4.15402721424958,0.660747476427868,0.647341188358782
Case1_Clean_Pipe10,0.93122332683481,0.926568772216027,0.92318988724452,0.915180100811885
Case2_20dB_Pipe10,36.5813248161998,13.7289814087579,0.956468337538268,0.939113780622551
Case3_Outlier_Leak_Pipe1,577.208743838373,81.937766057195,1.78612538809581,1.45945346303607
Case3_Outlier_Leak_Pipe5,42.3028164159305,5.71272405832367,0.855484425634352,0.790176322807964
