Case,Standard,Chen,EKF_LE,AFEKF
Case1_Clean_Pipe1,1.9846512968016,1.98457276102955,1.98754860295163,1.99790262041651
Case2_20dB_Pipe1,523.574801602663,69.1337138369044,1.73183435996271,1.71091608152036
Case1_Clean_Pipe2,2.02773854673747,2.0277491978326,2.00783079228856,2.01493865632002
Case2_20dB_Pipe2,61.4630338562491,11.9917991474037,1.85317594749575,1.83274398612138
Case1_Clean_Pipe3,2.29234354266118,2.29235780846806,2.30828325251848,2.31961772318469
Case2_20dB_Pipe3,79.0059758591849,22.954760523704,2.01793426019297,1.9943302995583
Case1_Clean_Pipe4,0.826884927012833,0.826838897460073,0.826827570774043,0.828511933057263
Case2_20dB_Pipe4,50.111030516086,6.19481442107061,0.861185131598562,0.857832208580852
Case1_Clean_Pipe5,0.801885128715068,0.800468867991643,0.802225177651479,0.805575141674584
Case2_20dB_Pipe5,42.5225068390789,2.47630435743911,0.799305313396765,0.792645763923688
Case1_Clean_Pipe7,0.867063230537647,0.866989156681549,0.847041927861762,0.85115231996768
Case2_20dB_Pipe7,34.3728968198534,3.1317280537134,0.812410204263117,0.803206417647793
Case1_Clean_Pipe8,0.747981672433476,0.747665709917355,0.747828725369442,0.751007497128766
Case2_20dB_Pipe8,6.03583234443263,1.73155849378623,0.752979069638485,0.745543921107458
Case1_Clean_Pipe10,1.09477310875599,1.0946379994968,1.09460612384448,1.09808678778604
Case2_20dB_Pipe10,35.7399741396227,5.49589428316965,1.03882615924278,1.0260437909806
Case3_Outlier_Leak_Pipe1,499.615798527271,52.6381735049358,1.93125217691513,1.80051052561093
Case3_Outlier_Leak_Pipe5,28.2906538163336,6.02028979125744,0.898280602261656,0.836629005193126
