Case,Standard,Chen,EKF_LE,AFEKF
Case1_Clean_Pipe1,1.53718805136918,1.53582952260694,1.53733814494931,1.52062706108842
Case2_20dB_Pipe1,505.375168550182,95.1721413526981,1.52862421594659,1.51365988337979
Case1_Clean_Pipe2,1.62213611190632,1.62197597204743,1.62358320447666,1.59783841745122
Case2_20dB_Pipe2,87.4482750911974,16.4267302438447,1.60212869871802,1.59300178721884
Case1_Clean_Pipe3,1.78609297647715,1.78710225672247,1.78635030427809,1.76708820048793
Case2_20dB_Pipe3,69.3466542254299,15.0717815853956,1.87855890881156,1.85994136627894
Case1_Clean_Pipe4,0.877234239956437,0.87722996240852,0.877295586303755,0.868372887345344
Case2_20dB_Pipe4,27.0628326191517,8.72136248369836,0.934752086336514,0.929988296212784
Case1_Clean_Pipe5,0.790702126833415,0.78942683174308,0.790781007217635,0.775047979904572
Case2_20dB_Pipe5,18.9676845529406,4.17167830782928,0.72040846258415,0.713560154155268
Case1_Clean_Pipe7,0.765637632684022,0.766230885681246,0.766833408785209,0.752545501768275
Case2_20dB_Pipe7,29.7793203647444,9.6901565134122,0.80582320032223,0.79838697108714
Case1_Clean_Pipe8,0.796645715472819,0.790705170920291,0.779149589941439,0.761919809124285
Case2_20dB_Pipe8,23.1423316704032,2.84089057896157,0.78679381617565,0.789781097845894
Case1_Clean_Pipe10,1.01484752348888,1.0142156669079,1.00660142122793,0.991920252108991
Case2_20dB_Pipe10,31.0227046020153,7.72543114771145,1.06498727994344,1.05444909346819
Case3_Outlier_Leak_Pipe1,500.669404418706,38.0085765051744,1.39991905246603,1.35320581263754
Case3_Outlier_Leak_Pipe5,43.7397347278328,3.15228725177161,0.860442209081989,0.827168283262899
