Case,Standard,Chen,EKF_LE,AFEKF
Case1_Clean_Pipe1,1.39527988347522,1.39527529552271,1.39524505460601,1.4020663939354
Case2_20dB_Pipe1,537.734873359044,110.075063499468,1.34896444683157,1.28352881429025
Case1_Clean_Pipe2,1.39591918250211,1.39606841074089,1.39588609666533,1.40005953847764
Case2_20dB_Pipe2,52.9156377002845,38.7013897178977,1.28625071568913,1.28252188139648
Case1_Clean_Pipe3,1.61776175051365,1.61783246469953,1.61771460017409,1.61928878821197
Case2_20dB_Pipe3,50.4180375599054,13.5483765838997,1.46300122665257,1.44981378174868
Case1_Clean_Pipe4,0.889175246972532,0.889105612348193,0.889587658241327,0.889518686615276
Case2_20dB_Pipe4,8.16402721540639,10.2310076869393,0.924853258390143,0.921126591174655
Case1_Clean_Pipe5,0.719308785396556,0.71830357917287,0.721270448390188,0.722694636251013
Case2_20dB_Pipe5,28.3368678988256,4.74299234421315,0.729300568392494,0.72228959816974
Case1_Clean_Pipe7,0.672476321430572,0.672601635966594,0.672540029416095,0.672387858286264
Case2_20dB_Pipe7,32.9138012080693,11.2946138643371,0.708158211615337,0.704615284016069
Case1_Clean_Pipe8,0.765591084619621,0.765014698263174,0.773166364660905,0.775597503929357
Case2_20dB_Pipe8,7.86519002592495,2.43605079539471,0.79766595356482,0.790010464473635
Case1_Clean_Pipe10,1.04613506603932,1.04617335321279,1.0459194609121,1.04529495662198
Case2_20dB_Pipe10,32.0570083271199,7.40945250436884,0.989640493800874,0.979606065162976
Case3_Outlier_Leak_Pipe1,506.408961146866,79.6902282712466,1.65025836716372,1.51772547507188
Case3_Outlier_Leak_Pipe5,14.5911277193619,5.09140243309039,0.853965150655629,0.816325180706499
