Case,Pipe1_Standard,Pipe1_Chen,Pipe1_EKF_LE,Pipe1_AFEKF,Pipe5_Standard,Pipe5_Chen,Pipe5_EKF_LE,Pipe5_AFEKF
Case1_Clean,1.55546525988943,1.55546366312214,1.55613995599842,1.56029593714043,0.711384628225423,0.711367159228484,0.711355264167801,0.723124455108205
Case2_10dB,16.6862843404002,1.72190963688536,1.99411534206414,1.71381327517759,3.162386515778,0.782506919627785,0.800448139610847,0.767845441152267
Case2_20dB,67.2671022508171,2.4568392696613,6.28985461849473,1.71368653146213,4.42495784609106,0.794905621817821,1.3778097361764,0.767864659820392
Case3_Outlier_Leak,52.8289740516104,1.67130511605372,2.52716307692622,1.27264415793098,6.23374684158297,1.01248232692838,1.22027464208282,0.918819107338896
Case4_Pure_Leak,1.60666931421956,1.60607759481317,1.60467209681882,1.61473717310272,0.980674446739689,1.12350564755683,1.15195927382575,0.941188246135064
