Case,Pipe1_Standard,Pipe1_Chen,Pipe1_EKF_LE,Pipe1_AFEKF,Pipe5_Standard,Pipe5_Chen,Pipe5_EKF_LE,Pipe5_AFEKF
Case1_Clean,2.00862796158703,2.00862610874597,1.74759016885832,2.01634753267399,0.651805544335367,0.651791917093041,0.644897521380706,0.649151271568443
Case2_10dB,18.385541184264,1.42757737295481,1.49561096992496,1.3483059120994,2.89491743707276,0.633236157312605,0.91244022749344,0.631138520555953
Case2_20dB,53.3014835270248,1.67837049993803,3.44891352206439,1.34829884996379,4.18096303134854,0.642568278066767,2.47720317407612,0.639791219832425
Case3_Outlier_Leak,53.533240662022,1.89116989947146,2.95894928782193,1.5764437521692,3.60611997069049,1.08794042953923,2.16340705607109,1.04909017724721
Case4_Pure_Leak,1.58211153303757,1.58065843663461,1.57281141604394,1.58580765567808,0.86092898138381,0.974775335245601,1.23873161438744,0.962996308330361
