Period,P_RMSE_Standard,P_RMSE_Chen,P_RMSE_EKF_LE,P_RMSE_AFEKF,M_RMSE_Standard,M_RMSE_Chen,M_RMSE_EKF_LE,M_RMSE_AFEKF,Pipe1_Standard,Pipe1_Chen,Pipe1_EKF_LE,Pipe1_AFEKF,Pipe5_Standard,Pipe5_Chen,Pipe5_EKF_LE,Pipe5_AFEKF
Full_Period,0.102627123726767,0.0630677007476242,0.0561762479312696,0.0576189485019714,2.61383468291309,3.21155478072117,2.5614955540491,2.60801316544983,1.73646119597,1.52991716052732,1.37206601735851,1.5181000285694,0.88212617879377,3.59804625107017,1.32141205389787,0.854159626904674
Normal_0to12h,0.102071203332715,0.061348383734294,0.0530728443545008,0.0554741972154878,2.19310637202403,3.02050277721472,2.08248755238339,2.13439259350785,1.42263332553013,1.32801479346309,1.27304296753003,1.32991031808095,0.826825067916989,3.94777988722969,0.787048632941971,0.756225283922699
Leak_12to24h,0.101087208235046,0.0686232910823324,0.0586071002854869,0.0574027675626316,2.6198671563698,3.76337904770839,2.69743958927343,2.69680809779882,1.71629946655881,1.53976128151358,1.39667978107571,1.48927136388819,0.914263867350012,4.99044026719961,1.75089538466488,0.894780203291019
