Case,Pipe1_Standard,Pipe1_Chen,Pipe1_EKF_LE,Pipe1_AFEKF,Pipe5_Standard,Pipe5_Chen,Pipe5_EKF_LE,Pipe5_AFEKF,Flow_Standard,Flow_Chen,Flow_EKF_LE,Flow_AFEKF
Case1_Clean,1.40583268535714,1.16919171890568,1.16308727925084,1.17631777246827,0.758528824748502,0.495480378035902,0.507781492404831,0.524372097966476,2.42912443964191,2.31440636179947,2.29901550641632,2.3272982922059
Case2_10dB,18.5273901807961,1.2353559800508,1.1761860206513,1.17103099549743,1.67831698948632,0.484418403048355,0.503998530976901,0.501042235464812,5.65777633184248,2.31513186868123,2.29121621879714,2.32273588587752
Case2_20dB,49.1947635934847,1.78096828076882,1.47460706624598,1.17162748663155,9.78551538496886,0.492974597644055,0.499326456565673,0.535489407917542,14.6173330531146,2.36094810186818,2.32361349699794,2.32519898665453
