Case,Pipe1_Standard,Pipe1_Chen,Pipe1_EKF_LE,Pipe1_AFEKF,Pipe2_Standard,Pipe2_Chen,Pipe2_EKF_LE,Pipe2_AFEKF,Pipe3_Standard,Pipe3_Chen,Pipe3_EKF_LE,Pipe3_AFEKF,Pipe4_Standard,Pipe4_Chen,Pipe4_EKF_LE,Pipe4_AFEKF,Pipe5_Standard,Pipe5_Chen,Pipe5_EKF_LE,Pipe5_AFEKF,Pipe7_Standard,Pipe7_Chen,Pipe7_EKF_LE,Pipe7_AFEKF,Pipe8_Standard,Pipe8_Chen,Pipe8_EKF_LE,Pipe8_AFEKF,Pipe10_Standard,Pipe10_Chen,Pipe10_EKF_LE,Pipe10_AFEKF,Flow_Standard,Flow_Chen,Flow_EKF_LE,Flow_AFEKF
Case1_Clean,1.64878585377798,1.64879888427415,1.64878672039907,1.61775816742671,1.79976216414321,1.80008030398387,1.79956322308567,1.76397792713998,1.95592480542556,1.95552652075759,1.95566487149566,1.92067584085055,0.84510039376307,0.845158325992928,0.844703498599609,0.842981396756763,0.7458021115819,0.74655812710547,0.7400428034669,0.716613630673495,0.797350500130617,0.797709419325647,0.800311894566171,0.780989345876096,0.775236504333941,0.774609432738554,0.77522534305101,0.744985421662623,1.02884378728298,1.0329512462136,0.999020435832028,0.999191211873201,2.67070897911095,2.66363329246212,2.67014598328679,2.65408354883328
Case2_20dB,470.251782904176,78.9223131268499,1.72815675700498,1.62545692942327,82.5118188035245,19.8835775513673,1.87396156327847,1.84084550197399,62.7453675606661,9.16040392568784,2.03205195942571,2.00159320228768,4.93458734609678,13.7270610021085,0.848116790803254,0.842037715751379,0.831571440522602,6.87452917328128,0.701238564995439,0.678657942029596,13.9894766593655,12.5368167847155,0.770112332851914,0.759944633421968,2.1817832684569,4.88371394082814,0.792944916064939,0.7674260622361,18.8029800007562,19.8444829811368,1.11806730051436,1.08689210656678,115.806107641883,33.1156581516925,2.84608019294918,2.82979951535517
