Case,Pipe1_Standard,Pipe1_Chen,Pipe1_EKF_LE,Pipe1_AFEKF,Pipe5_Standard,Pipe5_Chen,Pipe5_EKF_LE,Pipe5_AFEKF
Case1_Clean,1.2985825709433,1.29868006505345,1.30404934900693,1.30999469806412,0.477589536542115,0.477495122137413,0.477728152488759,0.485135513797348
Case2_10dB,15.5505729488351,1.09752008042992,1.32470787200647,1.30155138064709,3.275701072676,0.485057190444879,0.529512486949926,0.496047163034633
Case2_20dB,46.5305767497588,1.12629082531635,1.65268383129126,1.30172872169822,12.0479105827293,0.486297806337969,0.635503935365531,0.496056380038979
Case3_Outlier_Leak,30.496027136622,1.24921493671097,1.51989963228289,1.28435037794511,19.8801798515741,3.88714375802661,2.55244964485638,2.32324256939469
Case4_Pure_Leak,1.12266256368232,1.10696442747913,1.13767439829252,1.1251556656784,1.69029620245043,3.51943617543284,1.74877758486868,1.41352596341675
