Case,Pipe1_Standard,Pipe1_Chen,Pipe1_EKF_LE,Pipe1_AFEKF,Pipe5_Standard,Pipe5_Chen,Pipe5_EKF_LE,Pipe5_AFEKF
Case1_Clean,1.21596604314122,1.21593270986401,1.24829378021745,1.25115339324883,0.404351278254346,0.404274093977413,0.443331716159528,0.48914270079234
Case2_10dB,13.6180068966559,1.11639120628279,1.31792815449129,1.23358370651325,3.50211032755271,0.408030412597168,0.431790880973173,0.432272936522225
Case2_20dB,31.8437213093894,1.08501247814145,1.35467642171567,1.2332956709332,2.51607499285502,0.406682467822504,0.415134136771062,0.416886949300601
Case3_Outlier_Leak,41.5966543005426,1.450628803729,1.78696048310324,1.37289692321011,13.9042858965554,3.78788668555973,1.61960293076557,1.96028026366622
Case4_Pure_Leak,1.1332979400082,1.11714489134033,1.1409209109113,1.13548633243478,1.63398873552705,3.54154082828402,2.54582923787416,2.02232169882698
