Period,P_RMSE_Standard,P_RMSE_Chen,P_RMSE_EKF_LE,P_RMSE_AFEKF,M_RMSE_Standard,M_RMSE_Chen,M_RMSE_EKF_LE,M_RMSE_AFEKF,Pipe1_Standard,Pipe1_Chen,Pipe1_EKF_LE,Pipe1_AFEKF,Pipe5_Standard,Pipe5_Chen,Pipe5_EKF_LE,Pipe5_AFEKF
Full_Period,16.5574550904655,0.297899008875162,0.107294279845334,0.107357032650272,162.307023386785,7.88882585840304,2.99535138503838,2.69479960958378,639.365799665257,27.4224348698777,5.49090511622842,1.61049075504567,31.9035567664648,2.08773221561791,0.719835450964477,0.770731980982717
Normal_0to6h_18to24h,0.104656664730441,0.104657361411446,0.104645461471783,0.107918704337922,103.724592324655,2.17086678980581,2.42116270995406,2.10913409647067,426.297182402666,2.75600278498384,5.25972040036105,1.58742711817139,1.0519377869063,0.609915633979192,0.612104278495682,0.613838296228448
Leak_12to18h,34.9601401845688,0.598178839438457,0.117134463639514,0.105755634535934,291.831316815539,16.0248659219401,3.98570779552971,3.5329074927723,1130.18884830856,57.6882003684426,7.08299276942806,1.64681055981421,67.3346187124907,4.22011610932509,0.77203535872743,0.957540985922527
