Case,Pipe1_Standard,Pipe1_Chen,Pipe1_EKF_LE,Pipe1_AFEKF,Pipe5_Standard,Pipe5_Chen,Pipe5_EKF_LE,Pipe5_AFEKF
Case1_Clean,1.19641180605048,1.19639173368308,1.23272101671622,1.20380300996208,0.500174619019585,0.500098839318345,0.498864894569672,0.504973574308692
Case2_10dB,15.018491629707,1.00678273316699,1.23570245866608,1.23892229639564,0.713122518077625,0.522153044478313,0.538077307025551,0.555999131273623
Case2_20dB,48.8630616415043,1.04892989972817,1.65271129234177,1.23912979992342,18.2736175977637,0.521367755475086,0.600500298913829,0.664146621116451
Case3_Outlier_Leak,37.8718893565178,1.09144711085251,1.28638134762016,0.981054187447342,11.8113761119015,3.72209954906751,2.04790827762484,1.83184459338847
Case4_Pure_Leak,0.969307759863589,0.93633992415283,0.946617840545039,0.949150453230376,1.76336957216675,3.44269251384216,1.93036051692523,1.37725513236843
